restaurant_id,name,rating,reviews,price,cuisine_location,timeslots
374709,The Starr Inn,4.4,(85),Price: Expensive,• British • Great Dunmow,"21:15*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, 21:30*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar"
365817,The Punch Bowl,4.9,(87),Price: Moderate,• Gastro Pub • Southend-On-Sea,"20:45*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, 21:00*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar"
360666,Namaste Village Southend On Sea,4.5,(57),Price: Moderate,• Indian • Southend-On-Sea,"21:45*, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, 22:00*, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor"
111753,Fish On The Quay,3.4,(125),Price: Moderate,• British • Maldon,"20:45*, Seating optionsStandardBarHigh Top, Seating optionsStandardBarHigh Top, Seating optionsStandardBarHigh Top, Seating optionsStandardBarHigh Top, 21:00*, Seating optionsStandardBarHigh Top, Seating optionsStandardBarHigh Top, Seating optionsStandardBarHigh Top, Seating optionsStandardBarHigh Top"
148767,Banquet Chinese,4.7,(1815),Price: Expensive,• Cantonese • Colchester,"20:45, 21:00"
383778,LA MAR SHISHnew,4.7,(3),Price: Moderate,• Turkish • Westcliff-on-Sea,"21:45, 22:00"
293826,Gino’s Taverna,4.4,(62),Price: Expensive,• Italian • Horndon-on-the-Hill,"20:30*, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, 20:45*, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor"
153033,The Cart Shed Restaurant,4.5,(110),Price: Very Expensive,• Contemporary British • Epping,"21:45, 22:00"
169818,Alec's Restaurant,4.7,(122),Price: Very Expensive,• Seafood • Brentwood,"21:00, 21:15"
280467,Spread Eagle,4.4,(47),Price: Moderate,• Pub • Brentwood,20:30
454587,The Fox Innnew,4.8,(4),Price: Moderate,• Gastro Pub • Matching,"20:30*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar"
350538,Aloha Lounge,5.0,(39),Price: Very Expensive,• Hawaiian • Southend-On-Sea,"22:30*, Seating optionsStandardBarOutdoor, Seating optionsStandardBarOutdoor, Seating optionsStandardBarOutdoor, Seating optionsStandardBarOutdoor, 22:45*, Seating optionsStandardBarOutdoor, Seating optionsStandardBarOutdoor, Seating optionsStandardBarOutdoor, Seating optionsStandardBarOutdoor"
343179,The Swan Inn Felsted,4.5,(106),Price: Expensive,• Italian • Felsted,"20:45, 21:00"
313494,The Seafood Shacknew,,,Price: Expensive,• Seafood • Southend-On-Sea,"20:30*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar"
253575,Zamana,4.3,(106),Price: Moderate,• Pakistani • Ilford,"22:45, 23:00"
381336,God's Own Pizza Co,4.2,(9),Price: Moderate,• Pizzeria • Loughton,"21:30, 21:45"
426081,The Tarunew,4.0,(1),Price: Very Expensive,• Modern European • Buckhurst Hill,"22:30*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, 22:45*, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar, Seating optionsStandardBar"
290652,Coco Asia,4.5,(26),Price: Expensive,• Pan-Asian • Grays,"23:00, 23:15, 23:30, 23:45, 00:00"
402171,Salts by the sea,4.7,(5),Price: Expensive,• Seafood • Clacton-On-Sea,"20:30, 21:00"
129996,Zafra,4.8,(70),Price: Moderate,• Italian • Braintree,"21:45, 22:00"
283980,The Rabbits Pub,4.1,(206),Price: Expensive,• Gastro Pub • Abridge,"20:30*, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, 20:45*, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor, Seating optionsStandardOutdoor"
142572,Black Rock Restaurant,4.8,(749),Price: Expensive,• Steak • Clacton-On-Sea,"20:30, 20:45"
317883,Sheesh Chigwell,4.4,(15),Price: Very Expensive,• Turkish • Chigwell,"21:00, 22:00"
381330,"Tom, Dick & Harry's",4.5,(60),Price: Expensive,• Mediterranean • Loughton,"20:45, 21:00"
419373,Grosvenor Casino Southendnew,,(0),Price: Expensive,• British • Southend-On-Sea,"22:45, 23:00"
425796,PizzaExpress Loughton - High Road,,(0),Price: Moderate,• Pizzeria • Loughton,"21:45, 22:00"
455715,YEMEKnew,,,Price: Moderate,• Bistro • Hadleigh,"21:15*, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, 21:30*, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top"
425805,PizzaExpress Epping - High Street,,(0),Price: Moderate,• Pizzeria • Epping,"22:45, 23:00"
375198,Nuwairahs Japanese & Mexican Kitchen - Harlow,3.9,(7),Price: Expensive,• Sushi • Harlow,"23:00, 23:15, 23:30"
237240,Loyal toast,4.6,(23),Price: Moderate,• Pub • Leigh-On-Sea,20:30
181482,Ship,4.0,(46),Price: Moderate,• Pub • Grays,"20:45, 21:00"
425721,PizzaExpress West Thurrock - Lakeside Shopping Centre,,(0),Price: Moderate,• Pizzeria • Grays,"20:45, 21:00"
193299,Yaz Restaurant,4.5,(103),Price: Moderate,• Middle Eastern • Highams Park,"23:00, 23:15, 23:30, 23:45"
426402,The Kings Arms Broad Green Coggeshallnew,,(0),Price: Expensive,• Gastro Pub • Colchester,20:30
425859,PizzaExpress Harlow - Water Gardens,,(0),Price: Moderate,• Pizzeria • Harlow,"22:45*, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, 23:00*, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top, Seating optionsStandardHigh Top"
213615,Hasturk,4.8,(754),Price: Moderate,• Turkish • Braintree,"21:30, 21:45"
249552,Thai One,4.5,(94),Price: Moderate,• Thai • Colchester,"21:45, 22:00"
105423,Haywards,4.8,(959),Price: Very Expensive,• Modern European • Epping,"20:45, 21:00"
376194,The Top Oak,4.0,(1),Price: Moderate,• Gastro Pub • Abridge,20:30
204297,Bill's Restaurant & Bar - Colchester,4.5,(650),Price: Moderate,• British • Colchester,"20:30, 20:45"
204234,Bill's Restaurant & Bar - Braintree,4.4,(838),Price: Moderate,• British • Braintree,"20:30, 20:45"
265137,The Green Man at Lindsell,4.7,(176),Price: Moderate,• Gastro Pub • Great Dunmow,"20:45, 21:00"
